Area Code,Date,Margin,Marketing,Product Type,Product Id,Product,Profit,Sales,State,Total Expenses
816,1/7/2017,147,45,NonVeg Pizza,12,Chicken Loaded,3,267,Missouri,144
816,1/7/2017,138,39,NonVeg Pizza,13,Pepperoni,0,246,Missouri,138
573,1/7/2017,156,27,NonVeg Burger,5,Chicken Fillet,96,261,Missouri,60
314,1/7/2017,171,30,NonVeg Burger,6,Chicken Char Grilled,105,288,Missouri,66
314,1/7/2017,216,54,Veg Burger,3,Veg Char Grilled,96,396,Missouri,120
636,1/7/2017,279,84,Veg Burger,2,Veggie Delight,93,507,Missouri,186
740,1/7/2017,78,15,Veg Pizza,8,Margherita,27,132,Ohio,51
614,1/7/2017,102,18,Veg Pizza,9,Veggie Loaded,48,171,Ohio,54
740,1/7/2017,516,111,NonVeg Pizza,11,Spicy Chicken,312,858,Ohio,204
513,1/7/2017,585,129,NonVeg Pizza,12,Chicken Loaded,384,1008,Ohio,201
216,1/7/2017,438,120,NonVeg Burger,5,Chicken Fillet,243,873,Ohio,195
513,1/7/2017,192,57,NonVeg Burger,6,Chicken Char Grilled,33,345,Ohio,159
614,1/7/2017,189,45,Veg Burger,1,Crispy Veg,60,330,Ohio,129
513,1/7/2017,153,30,Veg Burger,2,Veggie Delight,54,255,Ohio,99
330,1/7/2017,168,108,Veg Burger,3,Veg Char Grilled,-27,285,Ohio,195
920,1/7/2017,195,36,Veg Pizza,8,Margherita,87,312,Wisconsin,108
262,1/7/2017,255,48,Veg Pizza,9,Veggie Loaded,174,432,Wisconsin,81
920,1/7/2017,162,33,NonVeg Pizza,11,Spicy Chicken,63,270,Wisconsin,99
608,1/7/2017,198,126,NonVeg Pizza,12,Chicken Loaded,-18,339,Wisconsin,216
608,1/7/2017,309,78,NonVeg Burger,5,Chicken Fillet,168,567,Wisconsin,141
920,1/7/2017,195,48,NonVeg Burger,6,Chicken Char Grilled,108,345,Wisconsin,87
920,1/7/2017,222,66,Veg Burger,1,Crispy Veg,54,399,Wisconsin,168
262,1/7/2017,519,336,Veg Burger,2,Veggie Delight,96,891,Wisconsin,423
920,1/7/2017,390,96,Veg Burger,3,Veg Char Grilled,213,681,Wisconsin,177
203,1/7/2017,156,27,NonVeg Pizza,11,Spicy Chicken,96,261,Connecticut,60
860,1/7/2017,93,15,NonVeg Pizza,13,Pepperoni,45,153,Connecticut,48
959,1/7/2017,279,84,Veg Pizza,9,Veggie Loaded,96,507,Connecticut,183
959,1/7/2017,216,54,Veg Pizza,10,My Own Veg,99,396,Connecticut,117
860,1/7/2017,198,126,NonVeg Burger,5,Chicken Fillet,-15,339,Connecticut,213
203,1/7/2017,171,42,NonVeg Burger,6,Chicken Char Grilled,48,300,Connecticut,123
203,1/7/2017,405,87,Veg Burger,2,Veggie Delight,225,675,Connecticut,180
386,1/7/2017,195,36,NonVeg Pizza,11,Spicy Chicken,123,330,Florida,72
954,1/7/2017,255,48,NonVeg Pizza,13,Pepperoni,174,432,Florida,81
863,1/7/2017,195,48,Veg Pizza,8,Margherita,108,345,Florida,87
904,1/7/2017,222,66,Veg Pizza,9,Veggie Loaded,57,399,Florida,165
904,1/7/2017,309,78,Veg Pizza,10,My Own Veg,165,567,Florida,144
386,1/7/2017,519,336,NonVeg Burger,5,Chicken Fillet,96,891,Florida,423
863,1/7/2017,390,96,NonVeg Burger,6,Chicken Char Grilled,213,681,Florida,177
904,1/7/2017,516,111,Veg Burger,2,Veggie Delight,312,858,Florida,204
727,1/7/2017,585,129,Veg Burger,3,Veg Char Grilled,387,1008,Florida,198
413,1/7/2017,102,18,NonVeg Pizza,11,Spicy Chicken,48,171,Massachusetts,54
339,1/7/2017,78,15,NonVeg Pizza,13,Pepperoni,27,132,Massachusetts,51
978,1/7/2017,192,57,Veg Pizza,9,Veggie Loaded,33,345,Massachusetts,159
978,1/7/2017,216,108,NonVeg Burger,5,Chicken Fillet,21,333,Massachusetts,195
617,1/7/2017,438,120,NonVeg Burger,7,Mutton Char Grilled,243,873,Massachusetts,195
508,1/7/2017,1839,51,Veg Burger,2,Veggie Delight,1692,1995,Massachusetts,147
603,1/7/2017,108,21,NonVeg Pizza,11,Spicy Chicken,51,183,New Hampshire,57
603,1/7/2017,129,0,NonVeg Pizza,13,Pepperoni,93,129,New Hampshire,36
603,1/7/2017,138,39,Veg Pizza,9,Veggie Loaded,0,246,New Hampshire,138
603,1/7/2017,246,159,NonVeg Burger,5,Chicken Fillet,-3,423,New Hampshire,249
603,1/7/2017,147,45,NonVeg Burger,7,Mutton Char Grilled,0,267,New Hampshire,147
603,1/7/2017,270,57,Veg Burger,1,Crispy Veg,147,453,New Hampshire,123
603,1/7/2017,288,63,Veg Burger,2,Veggie Delight,129,480,New Hampshire,159
212,1/7/2017,555,105,NonVeg Pizza,11,Spicy Chicken,414,936,New York,141
518,1/7/2017,456,87,NonVeg Pizza,12,Chicken Loaded,333,768,New York,123
315,1/7/2017,408,78,NonVeg Pizza,13,Pepperoni,294,690,New York,114
516,1/7/2017,1569,306,Veg Pizza,9,Veggie Loaded,1164,2379,New York,405
716,1/7/2017,-186,240,Veg Pizza,10,My Own Veg,-492,594,New York,306
585,1/7/2017,840,222,NonVeg Burger,7,Mutton Char Grilled,546,1638,New York,294
347,1/7/2017,-255,441,NonVeg Burger,5,Chicken Fillet,-798,231,New York,543
845,1/7/2017,1644,381,Veg Burger,2,Veggie Delight,1110,2736,New York,534
318,1/7/2017,255,48,Veg Burger,3,Veg Char Grilled,174,432,Louisiana,81
318,1/7/2017,177,33,Veg Burger,2,Veggie Delight,108,297,Louisiana,69
318,1/7/2017,180,45,Veg Pizza,8,Margherita,96,318,Louisiana,84
318,1/7/2017,279,84,Veg Pizza,9,Veggie Loaded,93,507,Louisiana,186
985,1/7/2017,198,126,NonVeg Burger,4,Crispy Chicken,-18,339,Louisiana,216
225,1/7/2017,195,36,NonVeg Burger,5,Chicken Fillet,90,312,Louisiana,105
225,1/7/2017,162,33,NonVeg Burger,6,Chicken Char Grilled,63,270,Louisiana,99
505,1/7/2017,147,111,Veg Burger,3,Veg Char Grilled,-33,507,New Mexico,180
505,1/7/2017,288,63,Veg Burger,2,Veggie Delight,132,480,New Mexico,156
505,1/7/2017,108,21,Veg Pizza,8,Margherita,51,183,New Mexico,57
505,1/7/2017,123,30,Veg Pizza,9,Veggie Loaded,30,225,New Mexico,93
505,1/7/2017,147,45,NonVeg Burger,4,Crispy Chicken,3,267,New Mexico,144
505,1/7/2017,246,159,NonVeg Burger,5,Chicken Fillet,-3,423,New Mexico,249
505,1/7/2017,177,42,NonVeg Burger,6,Chicken Char Grilled,54,309,New Mexico,123
405,1/7/2017,102,18,Veg Burger,3,Veg Char Grilled,48,171,Oklahoma,54
580,1/7/2017,159,39,Veg Burger,2,Veggie Delight,84,282,Oklahoma,75
405,1/7/2017,519,336,Veg Pizza,9,Veggie Loaded,96,891,Oklahoma,423
405,1/7/2017,222,66,Veg Pizza,8,Margherita,57,399,Oklahoma,165
580,1/7/2017,585,129,NonVeg Burger,4,Crispy Chicken,384,1008,Oklahoma,201
918,1/7/2017,78,15,NonVeg Burger,5,Chicken Fillet,27,132,Oklahoma,51
580,1/7/2017,516,111,NonVeg Burger,6,Chicken Char Grilled,309,858,Oklahoma,207
325,1/7/2017,336,84,Veg Burger,3,Veg Char Grilled,213,597,Texas,123
430,1/7/2017,921,240,Veg Burger,2,Veggie Delight,618,1701,Texas,303
281,1/7/2017,153,30,Veg Pizza,9,Veggie Loaded,57,255,Texas,96
903,1/7/2017,189,45,Veg Pizza,8,Margherita,60,330,Texas,129
281,1/7/2017,237,51,NonVeg Burger,4,Crispy Chicken,90,393,Texas,147
210,1/7/2017,456,87,NonVeg Burger,5,Chicken Fillet,336,768,Texas,120
832,1/7/2017,408,78,NonVeg Burger,6,Chicken Char Grilled,294,690,Texas,114
435,1/7/2017,216,54,Veg Burger,1,Crispy Veg,96,396,Utah,120
801,1/7/2017,171,42,Veg Burger,2,Veggie Delight,48,300,Utah,123
435,1/7/2017,270,57,Veg Pizza,8,Margherita,144,453,Utah,126
435,1/7/2017,288,63,Veg Pizza,9,Veggie Loaded,132,480,Utah,156
801,1/7/2017,147,111,Veg Pizza,10,My Own Veg,-36,507,Utah,183
435,1/7/2017,246,159,NonVeg Pizza,11,Spicy Chicken,0,423,Utah,246
435,1/7/2017,177,42,NonVeg Pizza,12,Chicken Loaded,51,309,Utah,126
435,1/7/2017,147,45,NonVeg Pizza,13,Pepperoni,3,267,Utah,144
435,1/7/2017,279,84,Veg Burger,3,Veg Char Grilled,93,507,Utah,186
801,1/7/2017,171,30,NonVeg Burger,4,Crispy Chicken,108,288,Utah,63
801,1/7/2017,180,45,NonVeg Burger,5,Chicken Fillet,96,318,Utah,84
801,1/7/2017,156,27,NonVeg Burger,6,Chicken Char Grilled,93,261,Utah,63
209,1/7/2017,-201,147,Veg Burger,1,Crispy Veg,-414,261,California,213
707,1/7/2017,1644,381,Veg Burger,2,Veggie Delight,1110,2736,California,534
805,1/7/2017,555,105,Veg Pizza,8,Margherita,417,936,California,138
650,1/7/2017,921,240,Veg Pizza,9,Veggie Loaded,615,1701,California,306
831,1/7/2017,336,84,Veg Pizza,10,My Own Veg,216,597,California,120
562,1/7/2017,456,87,NonVeg Pizza,11,Spicy Chicken,336,768,California,120
831,1/7/2017,408,78,NonVeg Pizza,12,Chicken Loaded,294,690,California,114
415,1/7/2017,237,51,NonVeg Pizza,13,Pepperoni,90,393,California,147
707,1/7/2017,-108,234,Veg Burger,3,Veg Char Grilled,-471,606,California,363
818,1/7/2017,798,222,NonVeg Burger,4,Crispy Chicken,501,1596,California,297
562,1/7/2017,675,441,NonVeg Burger,5,Chicken Fillet,135,1161,California,540
650,1/7/2017,1161,288,NonVeg Burger,6,Chicken Char Grilled,777,2034,California,384
775,1/7/2017,138,39,Veg Burger,2,Veggie Delight,-3,246,Nevada,141
775,1/7/2017,675,441,Veg Pizza,8,Margherita,135,1161,Nevada,540
775,1/7/2017,987,234,Veg Pizza,9,Veggie Loaded,624,1701,Nevada,363
775,1/7/2017,666,147,Veg Pizza,10,My Own Veg,450,1128,Nevada,216
702,1/7/2017,1161,288,NonVeg Pizza,11,Spicy Chicken,774,2034,Nevada,387
775,1/7/2017,798,222,NonVeg Pizza,12,Chicken Loaded,504,1596,Nevada,294
702,1/7/2017,-810,306,NonVeg Pizza,13,Pepperoni,-1134,81,Nevada,405
775,1/7/2017,123,30,Veg Burger,3,Veg Char Grilled,27,225,Nevada,96
702,1/7/2017,129,0,NonVeg Burger,4,Crispy Chicken,96,129,Nevada,33
775,1/7/2017,108,21,NonVeg Burger,5,Chicken Fillet,51,183,Nevada,57
702,1/7/2017,87,15,NonVeg Burger,6,Chicken Char Grilled,36,147,Nevada,51
971,1/7/2017,168,108,Veg Burger,1,Crispy Veg,-30,285,Oregon,198
971,1/7/2017,165,36,Veg Burger,2,Veggie Delight,0,282,Oregon,165
503,1/7/2017,132,24,Veg Pizza,8,Margherita,72,222,Oregon,60
503,1/7/2017,159,39,Veg Pizza,9,Veggie Loaded,81,282,Oregon,78
541,1/7/2017,78,15,NonVeg Pizza,11,Spicy Chicken,27,132,Oregon,51
503,1/7/2017,516,111,NonVeg Pizza,12,Chicken Loaded,312,858,Oregon,204
503,1/7/2017,585,129,NonVeg Pizza,13,Pepperoni,387,1008,Oregon,198
503,1/7/2017,153,30,Veg Burger,3,Veg Char Grilled,54,255,Oregon,99
971,1/7/2017,192,57,NonVeg Burger,4,Crispy Chicken,36,345,Oregon,156
503,1/7/2017,189,45,NonVeg Burger,5,Chicken Fillet,60,330,Oregon,129
541,1/7/2017,438,120,NonVeg Burger,6,Chicken Char Grilled,243,873,Oregon,195
425,1/7/2017,405,87,Veg Pizza,8,Margherita,225,675,Washington,180
509,1/7/2017,177,33,Veg Pizza,9,Veggie Loaded,111,297,Washington,66
509,1/7/2017,195,36,NonVeg Pizza,11,Spicy Chicken,87,312,Washington,108
509,1/7/2017,162,33,NonVeg Pizza,12,Chicken Loaded,60,270,Washington,102
253,1/7/2017,198,126,NonVeg Pizza,13,Pepperoni,-15,339,Washington,213
425,1/7/2017,375,81,Veg Burger,2,Veggie Delight,225,633,Washington,150
360,1/7/2017,519,336,Veg Burger,3,Veg Char Grilled,93,891,Washington,426
206,1/7/2017,195,48,NonVeg Burger,4,Crispy Chicken,108,345,Washington,87
206,1/7/2017,222,66,NonVeg Burger,5,Chicken Fillet,54,399,Washington,168
253,1/7/2017,309,78,NonVeg Burger,6,Chicken Char Grilled,168,567,Washington,141
303,1/8/2017,438,120,Veg Pizza,8,Margherita,246,873,Colorado,192
970,1/8/2017,156,99,Veg Pizza,9,Veggie Loaded,-30,267,Colorado,186
303,1/8/2017,186,45,Veg Pizza,10,My Own Veg,60,324,Colorado,126
720,1/8/2017,180,54,NonVeg Pizza,11,Spicy Chicken,27,327,Colorado,153
970,1/8/2017,150,36,NonVeg Pizza,12,Chicken Loaded,48,273,Colorado,102
719,1/8/2017,261,66,NonVeg Pizza,13,Pepperoni,159,465,Colorado,102
720,1/8/2017,435,84,NonVeg Burger,5,Chicken Fillet,315,735,Colorado,120
719,1/8/2017,237,51,NonVeg Burger,6,Chicken Char Grilled,90,393,Colorado,147
719,1/8/2017,573,108,Veg Burger,3,Veg Char Grilled,432,969,Colorado,141
720,1/8/2017,534,102,Veg Burger,1,Crispy Veg,399,903,Colorado,135
719,1/8/2017,204,51,Veg Burger,2,Veggie Delight,117,360,Colorado,87
630,1/8/2017,534,102,Veg Pizza,8,Margherita,396,903,Illinois,138
847,1/8/2017,204,51,Veg Pizza,9,Veggie Loaded,117,360,Illinois,87
309,1/8/2017,573,108,Veg Pizza,10,My Own Veg,429,969,Illinois,144
217,1/8/2017,435,84,NonVeg Pizza,11,Spicy Chicken,315,735,Illinois,120
618,1/8/2017,237,51,NonVeg Pizza,12,Chicken Loaded,90,393,Illinois,147
630,1/8/2017,1176,291,NonVeg Burger,5,Chicken Fillet,786,2061,Illinois,390
847,1/8/2017,798,222,NonVeg Burger,6,Chicken Char Grilled,501,1596,Illinois,297
630,1/8/2017,666,147,Veg Burger,3,Veg Char Grilled,450,1128,Illinois,216
847,1/8/2017,813,192,Veg Burger,2,Veggie Delight,489,1401,Illinois,324
712,1/8/2017,1176,291,Veg Pizza,8,Margherita,786,2061,Iowa,390
712,1/8/2017,666,147,Veg Pizza,9,Veggie Loaded,453,1128,Iowa,213
515,1/8/2017,798,222,NonVeg Pizza,11,Spicy Chicken,501,1596,Iowa,297
515,1/8/2017,1044,321,NonVeg Pizza,12,Chicken Loaded,621,1896,Iowa,423
712,1/8/2017,105,18,NonVeg Burger,5,Chicken Fillet,54,174,Iowa,51
515,1/8/2017,129,0,NonVeg Burger,6,Chicken Char Grilled,93,129,Iowa,36
563,1/8/2017,147,36,Veg Burger,2,Veggie Delight,45,270,Iowa,102
641,1/8/2017,54,12,Veg Burger,3,Veg Char Grilled,3,96,Iowa,51
641,1/8/2017,114,21,Veg Burger,1,Crispy Veg,57,189,Iowa,57
314,1/8/2017,264,171,Veg Pizza,8,Margherita,6,453,Missouri,258
573,1/8/2017,57,111,Veg Pizza,9,Veggie Loaded,-123,417,Missouri,180
816,1/8/2017,180,42,NonVeg Pizza,11,Spicy Chicken,57,315,Missouri,123
660,1/8/2017,108,33,NonVeg Pizza,12,Chicken Loaded,-27,195,Missouri,135
417,1/8/2017,144,42,NonVeg Pizza,13,Pepperoni,3,258,Missouri,141
314,1/8/2017,147,27,NonVeg Burger,5,Chicken Fillet,87,249,Missouri,60
417,1/8/2017,144,24,NonVeg Burger,6,Chicken Char Grilled,84,240,Missouri,60
417,1/8/2017,264,81,Veg Burger,2,Veggie Delight,81,480,Missouri,183
816,1/8/2017,180,45,Veg Burger,3,Veg Char Grilled,72,330,Missouri,108
567,1/8/2017,75,12,Veg Pizza,8,Margherita,27,123,Ohio,48
330,1/8/2017,99,18,Veg Pizza,9,Veggie Loaded,48,165,Ohio,51
234,1/8/2017,516,111,NonVeg Pizza,11,Spicy Chicken,309,858,Ohio,207
330,1/8/2017,483,105,NonVeg Pizza,12,Chicken Loaded,309,831,Ohio,174
513,1/8/2017,438,120,NonVeg Burger,5,Chicken Fillet,243,873,Ohio,195
937,1/8/2017,180,54,NonVeg Burger,6,Chicken Char Grilled,24,327,Ohio,156
234,1/8/2017,186,45,Veg Burger,1,Crispy Veg,57,324,Ohio,129
234,1/8/2017,153,30,Veg Burger,2,Veggie Delight,57,255,Ohio,96
614,1/8/2017,156,99,Veg Burger,3,Veg Char Grilled,-33,267,Ohio,189
715,1/8/2017,237,42,Veg Pizza,8,Margherita,123,378,Wisconsin,114
262,1/8/2017,273,51,Veg Pizza,9,Veggie Loaded,189,462,Wisconsin,84
920,1/8/2017,162,33,NonVeg Pizza,11,Spicy Chicken,60,270,Wisconsin,102
715,1/8/2017,183,117,NonVeg Pizza,12,Chicken Loaded,-21,315,Wisconsin,204
920,1/8/2017,369,93,NonVeg Burger,5,Chicken Fillet,210,678,Wisconsin,159
262,1/8/2017,117,27,NonVeg Burger,6,Chicken Char Grilled,54,207,Wisconsin,63
715,1/8/2017,231,69,Veg Burger,1,Crispy Veg,63,420,Wisconsin,168
608,1/8/2017,552,360,Veg Burger,2,Veggie Delight,105,951,Wisconsin,447
414,1/8/2017,396,96,Veg Burger,3,Veg Char Grilled,219,693,Wisconsin,177
203,1/8/2017,147,27,NonVeg Pizza,11,Spicy Chicken,84,249,Connecticut,63
959,1/8/2017,84,15,NonVeg Pizza,13,Pepperoni,36,141,Connecticut,48
860,1/8/2017,264,81,Veg Pizza,9,Veggie Loaded,84,480,Connecticut,180
959,1/8/2017,180,45,Veg Pizza,10,My Own Veg,72,330,Connecticut,108
860,1/8/2017,183,117,NonVeg Burger,5,Chicken Fillet,-24,315,Connecticut,207
203,1/8/2017,168,39,NonVeg Burger,6,Chicken Char Grilled,48,294,Connecticut,120
475,1/8/2017,405,87,Veg Burger,2,Veggie Delight,225,675,Connecticut,180
941,1/8/2017,204,36,NonVeg Pizza,11,Spicy Chicken,132,342,Florida,72
904,1/8/2017,273,51,NonVeg Pizza,13,Pepperoni,189,462,Florida,84
813,1/8/2017,117,27,Veg Pizza,8,Margherita,54,207,Florida,63
305,1/8/2017,231,69,Veg Pizza,9,Veggie Loaded,60,420,Florida,171
305,1/8/2017,369,93,Veg Pizza,10,My Own Veg,210,678,Florida,159
941,1/8/2017,552,360,NonVeg Burger,5,Chicken Fillet,105,951,Florida,447
850,1/8/2017,396,96,NonVeg Burger,6,Chicken Char Grilled,219,693,Florida,177
850,1/8/2017,516,111,Veg Burger,2,Veggie Delight,312,858,Florida,204
321,1/8/2017,483,105,Veg Burger,3,Veg Char Grilled,306,831,Florida,177
508,1/8/2017,99,18,NonVeg Pizza,11,Spicy Chicken,48,165,Massachusetts,51
508,1/8/2017,75,12,NonVeg Pizza,13,Pepperoni,27,123,Massachusetts,48
339,1/8/2017,180,54,Veg Pizza,9,Veggie Loaded,27,327,Massachusetts,153
339,1/8/2017,204,99,NonVeg Burger,5,Chicken Fillet,18,315,Massachusetts,186
413,1/8/2017,438,120,NonVeg Burger,7,Mutton Char Grilled,246,873,Massachusetts,192
508,1/8/2017,1836,51,Veg Burger,2,Veggie Delight,1689,1992,Massachusetts,147
603,1/8/2017,114,21,NonVeg Pizza,11,Spicy Chicken,60,189,New Hampshire,54
603,1/8/2017,129,0,NonVeg Pizza,13,Pepperoni,93,129,New Hampshire,36
603,1/8/2017,144,42,Veg Pizza,9,Veggie Loaded,3,258,New Hampshire,141
603,1/8/2017,264,171,NonVeg Burger,5,Chicken Fillet,3,453,New Hampshire,261
603,1/8/2017,108,33,NonVeg Burger,7,Mutton Char Grilled,-27,195,New Hampshire,135
603,1/8/2017,270,57,Veg Burger,1,Crispy Veg,144,453,New Hampshire,126
603,1/8/2017,288,63,Veg Burger,2,Veggie Delight,132,480,New Hampshire,156
631,1/8/2017,573,108,NonVeg Pizza,11,Spicy Chicken,432,969,New York,141
914,1/8/2017,534,102,NonVeg Pizza,12,Chicken Loaded,399,903,New York,135
646,1/8/2017,435,84,NonVeg Pizza,13,Pepperoni,315,735,New York,120
646,1/8/2017,1107,321,Veg Pizza,9,Veggie Loaded,687,1959,New York,420
718,1/8/2017,-561,288,Veg Pizza,10,My Own Veg,-912,372,New York,351
646,1/8/2017,831,222,NonVeg Burger,7,Mutton Char Grilled,537,1629,New York,294
518,1/8/2017,-285,468,NonVeg Burger,5,Chicken Fillet,-852,234,New York,567
845,1/8/2017,1638,381,Veg Burger,2,Veggie Delight,1104,2730,New York,534
504,1/8/2017,273,51,Veg Burger,3,Veg Char Grilled,189,462,Louisiana,84
504,1/8/2017,210,39,Veg Burger,2,Veggie Delight,138,354,Louisiana,72
504,1/8/2017,297,75,Veg Pizza,8,Margherita,183,528,Louisiana,114
985,1/8/2017,264,81,Veg Pizza,9,Veggie Loaded,84,480,Louisiana,180
985,1/8/2017,183,117,NonVeg Burger,4,Crispy Chicken,-21,315,Louisiana,204
337,1/8/2017,237,42,NonVeg Burger,5,Chicken Fillet,123,378,Louisiana,114
504,1/8/2017,162,33,NonVeg Burger,6,Chicken Char Grilled,63,270,Louisiana,99
505,1/8/2017,57,111,Veg Burger,3,Veg Char Grilled,-126,417,New Mexico,183
505,1/8/2017,288,63,Veg Burger,2,Veggie Delight,132,480,New Mexico,156
505,1/8/2017,114,21,Veg Pizza,8,Margherita,57,189,New Mexico,57
505,1/8/2017,147,36,Veg Pizza,9,Veggie Loaded,45,270,New Mexico,102
505,1/8/2017,108,33,NonVeg Burger,4,Crispy Chicken,-24,195,New Mexico,132
505,1/8/2017,264,171,NonVeg Burger,5,Chicken Fillet,6,453,New Mexico,258
505,1/8/2017,180,42,NonVeg Burger,6,Chicken Char Grilled,54,315,New Mexico,126
405,1/8/2017,99,18,Veg Burger,3,Veg Char Grilled,48,165,Oklahoma,51
405,1/8/2017,261,66,Veg Burger,2,Veggie Delight,159,465,Oklahoma,102
580,1/8/2017,552,360,Veg Pizza,9,Veggie Loaded,102,951,Oklahoma,450
580,1/8/2017,231,69,Veg Pizza,8,Margherita,60,420,Oklahoma,171
918,1/8/2017,483,105,NonVeg Burger,4,Crispy Chicken,306,831,Oklahoma,177
918,1/8/2017,75,12,NonVeg Burger,5,Chicken Fillet,30,123,Oklahoma,45
405,1/8/2017,516,111,NonVeg Burger,6,Chicken Char Grilled,309,858,Oklahoma,207
682,1/8/2017,204,51,Veg Burger,3,Veg Char Grilled,117,360,Texas,87
979,1/8/2017,1101,288,Veg Burger,2,Veggie Delight,750,2034,Texas,351
281,1/8/2017,153,30,Veg Pizza,9,Veggie Loaded,57,255,Texas,96
430,1/8/2017,186,45,Veg Pizza,8,Margherita,57,324,Texas,129
430,1/8/2017,237,51,NonVeg Burger,4,Crispy Chicken,90,393,Texas,147
682,1/8/2017,534,102,NonVeg Burger,5,Chicken Fillet,399,903,Texas,135
512,1/8/2017,435,84,NonVeg Burger,6,Chicken Char Grilled,315,735,Texas,120
801,1/8/2017,180,45,Veg Burger,1,Crispy Veg,72,330,Utah,108
435,1/8/2017,168,39,Veg Burger,2,Veggie Delight,45,294,Utah,123
801,1/8/2017,270,57,Veg Pizza,8,Margherita,147,453,Utah,123
435,1/8/2017,288,63,Veg Pizza,9,Veggie Loaded,132,480,Utah,156
801,1/8/2017,57,111,Veg Pizza,10,My Own Veg,-123,417,Utah,180
801,1/8/2017,264,171,NonVeg Pizza,11,Spicy Chicken,6,453,Utah,258
435,1/8/2017,180,42,NonVeg Pizza,12,Chicken Loaded,57,315,Utah,123
435,1/8/2017,108,33,NonVeg Pizza,13,Pepperoni,-27,195,Utah,135
435,1/8/2017,264,81,Veg Burger,3,Veg Char Grilled,81,480,Utah,183
801,1/8/2017,144,24,NonVeg Burger,4,Crispy Chicken,84,240,Utah,60
801,1/8/2017,297,75,NonVeg Burger,5,Chicken Fillet,186,528,Utah,111
435,1/8/2017,147,27,NonVeg Burger,6,Chicken Char Grilled,84,249,Utah,63
562,1/8/2017,-201,147,Veg Burger,1,Crispy Veg,-417,261,California,216
650,1/8/2017,1638,381,Veg Burger,2,Veggie Delight,1104,2730,California,534
831,1/8/2017,573,108,Veg Pizza,8,Margherita,429,969,California,144
916,1/8/2017,1101,288,Veg Pizza,9,Veggie Loaded,747,2034,California,354
310,1/8/2017,204,51,Veg Pizza,10,My Own Veg,114,360,California,90
760,1/8/2017,534,102,NonVeg Pizza,11,Spicy Chicken,399,903,California,135
310,1/8/2017,435,84,NonVeg Pizza,12,Chicken Loaded,315,735,California,120
818,1/8/2017,237,51,NonVeg Pizza,13,Pepperoni,90,393,California,147
626,1/8/2017,-90,192,Veg Burger,3,Veg Char Grilled,-411,498,California,321
916,1/8/2017,798,222,NonVeg Burger,4,Crispy Chicken,501,1596,California,297
530,1/8/2017,717,468,NonVeg Burger,5,Chicken Fillet,150,1236,California,567
707,1/8/2017,1176,291,NonVeg Burger,6,Chicken Char Grilled,786,2061,California,390
702,1/8/2017,144,42,Veg Burger,2,Veggie Delight,3,258,Nevada,141
775,1/8/2017,717,468,Veg Pizza,8,Margherita,147,1236,Nevada,570
775,1/8/2017,813,192,Veg Pizza,9,Veggie Loaded,489,1401,Nevada,324
702,1/8/2017,666,147,Veg Pizza,10,My Own Veg,450,1128,Nevada,216
702,1/8/2017,1176,291,NonVeg Pizza,11,Spicy Chicken,786,2061,Nevada,390
775,1/8/2017,798,222,NonVeg Pizza,12,Chicken Loaded,501,1596,Nevada,297
775,1/8/2017,-852,321,NonVeg Pizza,13,Pepperoni,-1212,63,Nevada,423
702,1/8/2017,147,36,Veg Burger,3,Veg Char Grilled,48,270,Nevada,99
702,1/8/2017,129,0,NonVeg Burger,4,Crispy Chicken,96,129,Nevada,33
775,1/8/2017,114,21,NonVeg Burger,5,Chicken Fillet,57,189,Nevada,57
702,1/8/2017,105,18,NonVeg Burger,6,Chicken Char Grilled,51,174,Nevada,54
541,1/8/2017,156,99,Veg Burger,1,Crispy Veg,-33,267,Oregon,189
971,1/8/2017,201,45,Veg Burger,2,Veggie Delight,24,342,Oregon,177
971,1/8/2017,111,21,Veg Pizza,8,Margherita,57,186,Oregon,54
541,1/8/2017,261,66,Veg Pizza,9,Veggie Loaded,159,465,Oregon,102
503,1/8/2017,75,12,NonVeg Pizza,11,Spicy Chicken,27,123,Oregon,48
971,1/8/2017,516,111,NonVeg Pizza,12,Chicken Loaded,312,858,Oregon,204
541,1/8/2017,483,105,NonVeg Pizza,13,Pepperoni,306,831,Oregon,177
541,1/8/2017,153,30,Veg Burger,3,Veg Char Grilled,57,255,Oregon,96
971,1/8/2017,180,54,NonVeg Burger,4,Crispy Chicken,27,327,Oregon,153
503,1/8/2017,186,45,NonVeg Burger,5,Chicken Fillet,57,324,Oregon,129
503,1/8/2017,438,120,NonVeg Burger,6,Chicken Char Grilled,243,873,Oregon,195
360,1/8/2017,405,87,Veg Pizza,8,Margherita,225,675,Washington,180
253,1/8/2017,210,39,Veg Pizza,9,Veggie Loaded,135,354,Washington,75
253,1/8/2017,237,42,NonVeg Pizza,11,Spicy Chicken,126,378,Washington,111
206,1/8/2017,162,33,NonVeg Pizza,12,Chicken Loaded,60,270,Washington,102
206,1/8/2017,183,117,NonVeg Pizza,13,Pepperoni,-24,315,Washington,207
